video_url,title,description,length,length_in_minutes,views,upload_date,related_tags,translations,speaker_name,speaker_profession,,orig
https://www.ted.com/talks/vikram_sharma_how_quantum_physics_can_make_encryption_stronger,How quantum physics can make encryption stronger,"As quantum computing matures, it's going to bring unimaginable increases in computational power along with it -- and the systems we use to protect our data (and our democratic processes) will become even more vulnerable. But there's still time to plan against the impending data apocalypse, says encryption expert Vikram Sharma. Learn more about how he's fighting quantum with quantum: designing security devices and programs that use the power of quantum physics to defend against the most sophisticated attacks.",0:11:45,11.75,1198634,2018-03-27T14:58:41+00:00,"['data', 'encryption', 'physics', 'computers', 'future', 'innovation', 'science', 'invention', 'technology', 'quantum physics']","['English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Português brasileiro', 'Türkçe', 'Русский', 'български', 'العربية', 'فارسى', 'हिन्दी', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Vikram Sharma,Encryption expert,,middle
https://www.ted.com/talks/nighat_dad_how_pakistani_women_are_taking_the_internet_back,How Pakistani women are taking the internet back,"TED Fellow Nighat Dad studies online harassment, especially as it relates to patriarchal cultures like the one in her small village in Pakistan. She tells the story of how she set up Pakistan's first cyber harassment helpline, offering support to women who face serious threats online. ""Safe access to the internet is access to knowledge, and knowledge is freedom,"" she says. ""When I fight for a woman's digital rights, I am fighting for equality.""",0:05:11,5.183333333,1197877,2018-05-17T19:40:42+00:00,"['TED Fellows', 'gender equality', 'activism', 'Internet', 'bullying', 'communication', 'women', 'computers', 'society', 'social change', 'Middle East']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Kiswahili', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Українська', 'עברית', 'العربية', 'اُردُو', 'فارسى', 'کوردی', 'हिन्दी', 'తెలుగు', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Nighat Dad,"Lawyer, human rights activist",,middle
https://www.ted.com/talks/antonio_guterres_refugees_have_the_right_to_be_protected,Refugees have the right to be protected,"António Guterres thinks that we can solve the global refugee crisis -- and he offers compelling, surprising reasons why we must try. In conversation with TED's Bruno Giussani, Guterres discusses the historical causes of the current crisis and outlines the mood of the European countries that are trying to screen, shelter and resettle hundreds of thousands of desperate families. Bigger picture: Guterres calls for a multilateral turn toward acceptance and respect -- to defy groups like ISIS's anti-refugee propaganda and recruiting machine.",0:19:46,19.76666667,1197159,2015-12-18T16:16:30+00:00,"['Europe', 'future', 'government', 'global issues', 'immigration', 'humanity', 'interview', 'policy', 'society', 'social change', 'terrorism']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Esperanto', 'Français', 'Galego', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Português brasileiro', 'Português de Portugal', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'македонски', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",António Guterres,Secretary-General of the United Nations,,middle
https://www.ted.com/talks/miho_janvier_lessons_from_a_solar_storm_chaser,Lessons from a solar storm chaser,"Space physicist Miho Janvier studies solar storms: giant clouds of particles that escape from the Sun and can disrupt life on Earth (while also producing amazing auroras). How do you study the atmosphere on the Sun, which burns at temperatures of up to around 10 million degrees Kelvin? With math! Join the TED Fellow as she shares her work trying to better understand how the Sun affects us here on Earth.",0:05:26,5.433333333,1201309,2017-12-12T20:52:55+00:00,"['physics', 'space', 'TED Fellows', 'science', 'Sun', 'nature', 'NASA', 'solar system', 'universe']","['Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'עברית', 'العربية', 'فارسى', 'کوردی', 'हिन्दी', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Miho Janvier,Space physicist,,middle
https://www.ted.com/talks/deborah_gordon_the_emergent_genius_of_ant_colonies,The emergent genius of ant colonies,"Deborah Gordon studies ant colonies in the Arizona desert to understand their complex social system. She asks: How do these chitinous creatures get down to business -- and even multitask when they need to -- with no language, memory or visible leadership? Her answers could lead to a better understanding of all complex systems, from the brain to the Web. Thanks, ants.",0:20:13,20.21666667,1196622,2008-01-08T00:26:00+00:00,"['ants', 'biology', 'collaboration', 'design', 'insects', 'science']","['Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Türkçe', 'Русский', 'български', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Deborah Gordon,Ecologist,,middle
https://www.ted.com/talks/leila_takayama_what_s_it_like_to_be_a_robot,What's it like to be a robot?,We already live among robots: tools and machines like dishwashers and thermostats so integrated into our lives that we'd never think to call them that. What will a future with even more robots look like? Social scientist Leila Takayama shares some unique challenges of designing for human-robot interactions -- and how experimenting with robotic futures actually leads us to a better understanding of ourselves.,0:12:48,12.8,1196110,2018-01-25T20:55:50+00:00,"['TEDx', 'invention', 'robots', 'innovation', 'future', 'technology', 'design']","['English', 'Español', 'Français', 'Hrvatski', 'Nederlands', 'Português brasileiro', 'Türkçe', 'Ελληνικά', 'Русский', 'Українська', 'العربية', 'فارسى', 'മലയാളം', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Leila Takayama,Social scientist,,middle
https://www.ted.com/talks/jamil_abu_wardeh_the_axis_of_evil_middle_east_comedy_tour,The Axis of Evil Middle East Comedy Tour,"Jamil Abu-Wardeh jump-started the comedy scene in the Arab world by founding the Axis of Evil Middle East Comedy Tour, which brings standup comedians to laughing audiences all over the region. He's found that, by respecting the ""three B's"" (blue material, beliefs and ""bolitics""), the Axis of Evil comics find plenty of cross-border laughs.",0:08:44,8.733333333,1195456,2010-08-19T08:23:00+00:00,"['comedy', 'entertainment', 'humor']","['Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Jamil Abu-Wardeh,Producer,,middle
https://www.ted.com/talks/iseult_gillespie_the_tale_of_the_boy_who_tricked_the_devil,The tale of the boy who tricked the Devil,"In a small town, a proud mother showed off her newborn son. Upon noticing his lucky birthmark, townsfolk predicted he would marry a princess. But soon, these rumors reached the wicked king. Enraged, the king stole the child away, and sent him hurtling down the river. But the infant's luck proved greater than the king's plan. Iseult Gillespie tells the tale of the boy's journey to meet the Devil. [Directed by Lucija Bužančić, narrated by Adrian Dannatt, music by Bamm Bamm Wolfgang].",0:05:03,5.05,1248358,2020-07-07T16:05:53+00:00,"['TED-Ed', 'animation', 'education', 'storytelling', 'culture', 'world cultures']","['English', 'Español', 'Français', 'Hrvatski', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Türkçe', 'العربية', 'فارسى', 'کوردی', 'हिन्दी', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)']",Iseult Gillespie,Educator,,middle
https://www.ted.com/talks/amanda_bennett_we_need_a_heroic_narrative_for_death,We need a heroic narrative for death,"Amanda Bennett and her husband were passionate and full of life all throughout their lives together -- and up until the final days, too. Bennett gives a sweet yet powerful talk on why, for the loved ones of the dying, having hope for a happy ending shouldn't warrant a diagnosis of ""denial."" She calls for a more heroic narrative for death -- to match the ones we have in life.",0:15:12,15.2,1193992,2013-10-15T15:00:02+00:00,"['culture', 'death', 'health care', 'life']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Amanda Bennett,Journalist,,middle
https://www.ted.com/talks/joseph_ravenell_how_barbershops_can_keep_men_healthy,How barbershops can keep men healthy,"The barbershop can be a safe haven for black men, a place for honest conversation and trust -- and, as physician Joseph Ravenell suggests, a good place to bring up tough topics about health. He's turning the barbershop into a place to talk about medical problems that statistically affect black men more often and more seriously, like high blood pressure. It's a new approach to problem solving with broad applications. ""What is your barbershop?"" he asks. ""Where is that place for you where people affected by a unique problem can meet a unique solution?""",0:13:00,13,1193515,2016-05-26T15:06:43+00:00,"['medicine', 'medical research', 'community', 'race', 'health', 'health care', 'heart health', 'activism', 'potential', 'men', 'public health', 'trust']","['English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Русский', 'Српски, Srpski', 'עברית', 'العربية', 'فارسى', 'മലയാളം', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Joseph Ravenell,Physician and men’s health advocate,,middle
https://www.ted.com/talks/parag_khanna_how_megacities_are_changing_the_map_of_the_world,How megacities are changing the map of the world,"""I want you to reimagine how life is organized on earth,"" says global strategist Parag Khanna. As our expanding cities grow ever more connected through transportation, energy and communications networks, we evolve from geography to what he calls ""connectography."" This emerging global network civilization holds the promise of reducing pollution and inequality -- and even overcoming geopolitical rivalries. In this talk, Khanna asks us to embrace a new maxim for the future: ""Connectivity is destiny.""",0:20:27,20.45,1193382,2016-04-05T15:04:51+00:00,"['big problems', 'communication', 'collaboration', 'community', 'economics', 'engineering', 'environment', 'future', 'government', 'global issues', 'green', 'history', 'humanity', 'inequality', 'Internet', 'innovation', 'investment', 'map', 'mobility', 'policy', 'pollution', 'politics', 'potential', 'society', 'social change', 'transportation', 'urban planning', 'visualizations', 'war', 'world cultures', 'infrastructure', 'global development', 'cities']","['English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'فارسى', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Parag Khanna,Global strategist,,middle
https://www.ted.com/talks/sethembile_msezane_living_sculptures_that_stand_for_history_s_truths,Living sculptures that stand for history's truths,"In the century-old statues that occupy Cape Town, Sethembile Mzesane didn't see anything that looked like her own reality. So she became a living sculpture herself, standing for hours on end in public spaces dressed in symbolic costumes, to reclaim the city and its public spaces for her community. In this powerful, tour-de-force talk, she shares the stories and motivation behind her mesmerizing performance art.",0:13:08,13.13333333,1192414,2017-09-15T15:08:13+00:00,"['activism', 'Africa', 'art', 'community', 'history', 'identity', 'race', 'performance art', 'social change', 'society']","['English', 'Español', 'Français', 'Italiano', 'Português brasileiro', 'Português de Portugal', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'العربية', 'हिन्दी', '中文 (简体)', '中文 (繁體)', '한국어']",Sethembile Msezane,Artist,,middle
https://www.ted.com/talks/deepika_kurup_a_young_scientist_s_quest_for_clean_water,A young scientist's quest for clean water,"Deepika Kurup has been determined to solve the global water crisis since she was 14 years old, after she saw kids outside her grandparents' house in India drinking water that looked too dirty even to touch. Her research began in her family kitchen -- and eventually led to a major science prize. Hear how this teenage scientist developed a cost-effective, eco-friendly way to purify water.",0:07:52,7.866666667,1192391,2017-01-27T16:04:51+00:00,"['bacteria', 'chemistry', 'big problems', 'children', 'design', 'global issues', 'humanity', 'health', 'india', 'illness', 'innovation', 'invention', 'product design', 'motivation', 'public health', 'science', 'society', 'water', 'technology', 'solar energy']","['Bahasa Indonesia', 'Crnogorski', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Монгол', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'မြန်မာဘာသာ', 'ქართული', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Deepika Kurup,"Inventor, student scientist",,middle
https://www.ted.com/talks/mike_biddle_we_can_recycle_plastic,We can recycle plastic,"Less than 10% of plastic trash is recycled -- compared to almost 90% of metals -- because of the massively complicated problem of finding and sorting the different kinds. Frustrated by this waste, Mike Biddle has developed a cheap and incredibly energy efficient plant that can, and does, recycle any kind of plastic.",0:10:43,10.71666667,1192174,2011-10-06T15:10:03+00:00,"['business', 'global issues', 'green', 'plastic', 'technology']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Esperanto', 'Français', 'Français canadien', 'Galego', 'Hrvatski', 'Italiano', 'Latviešu', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Slovenščina', 'Suomi', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Mike Biddle,Plastics recycler,,middle
https://www.ted.com/talks/sarah_parcak_hunting_for_peru_s_lost_civilizations_with_satellites,Hunting for Peru's lost civilizations — with satellites,"Around the world, hundreds of thousands of lost ancient sites lie buried and hidden from view. Satellite archaeologist Sarah Parcak is determined to find them before looters do. With the 2016 TED Prize, Parcak is building an online citizen-science tool called GlobalXplorer that will train an army of volunteer explorers to find and protect the world's hidden heritage. In this talk, she offers a preview of the first place they'll look: Peru -- the home of Machu Picchu, the Nazca lines and other archaeological wonders waiting to be discovered.",0:06:51,6.85,1192023,2016-08-17T15:07:50+00:00,"['adventure', 'ancient world', 'archaeology', 'conservation', 'culture', 'crowdsourcing', 'discovery', 'curiosity', 'global issues', 'exploration', 'history', 'innovation', 'humanity', 'space', 'technology', 'TED Prize', 'world cultures', 'TED Fellows', 'South America']","['Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Latviešu', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'македонски', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (粵語)', '中文 (繁體)', '日本語', '한국어']",Sarah Parcak,Satellite archaeologist + TED Prize winner,,middle
https://www.ted.com/talks/paula_johnson_his_and_hers_health_care,His and hers ... health care,"Every cell in the human body has a sex, which means that men and women are different right down to the cellular level. Yet too often, research and medicine ignore this insight -- and the often startlingly different ways in which the two sexes respond to disease or treatment. As pioneering doctor Paula Johnson describes in this thought-provoking talk, lumping everyone in together means we essentially leave women's health to chance. It's time to rethink.",0:14:30,14.5,1192203,2014-01-22T16:07:14+00:00,"['depression', 'health', 'heart health', 'women']","['Bahasa melayu', 'Català', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenščina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Беларуская мова', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Paula Johnson,Women's-health expert,,middle
https://www.ted.com/talks/anastasia_penright_5_steps_to_remove_yourself_from_drama_at_work,5 steps to remove yourself from drama at work,"No matter your industry, you've experienced drama at work. In this funny and all-too-relatable talk, community leader Anastasia Penright outlines five steps you can follow to better coexist with your coworkers and focus on what's really important.",0:13:58,13.96666667,1232008,2020-06-05T15:02:23+00:00,"['work', 'work-life balance', 'business', 'communication']","['English', 'Español', 'Français', 'Hrvatski', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Română', 'български', 'فارسى', '中文 (简体)', '한국어']",Anastasia Penright,Community leader,,middle
https://www.ted.com/talks/victoria_pratt_how_judges_can_show_respect,How judges can show respect,"In halls of justice around the world, how can we ensure everyone is treated with dignity and respect? A pioneering judge in New Jersey, Victoria Pratt shares her principles of ""procedural justice"" -- four simple, thoughtful steps that redefined the everyday business of her courtroom in Newark, changing lives along the way. ""When the court behaves differently, naturally people respond differently,"" Pratt says. ""We want people to enter our halls of justice ... and know that justice will be served there.""",0:15:56,15.93333333,1190557,2017-11-10T15:57:11+00:00,"['innovation', 'communication', 'criminal justice', 'justice system', 'law', 'humanity', 'social change', 'society', 'culture', 'compassion', 'big problems']","['English', 'Español', 'Français', 'Hrvatski', 'Magyar', 'Português brasileiro', 'Română', 'Svenska', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'العربية', '中文 (简体)', '中文 (繁體)', '한국어']",Victoria Pratt,Professor,,middle
https://www.ted.com/talks/yve_blake_for_the_love_of_fangirls,For the love of fangirls,"When you think of fangirls, what comes to mind: large swaths of fandom (usually for a boyband) whose feelings culminate in tears and joyful screams? Perhaps you grimace or roll your eyes at the thought. In this fun, lively talk, playwright Yve Blake asks us to reevaluate our reaction to the misunderstood passion and power of fangirls, emphasizing why we should all embrace our own unbridled enthusiasm.",0:11:45,11.75,1193251,2020-02-18T16:08:28+00:00,"['society', 'identity', 'gender', 'emotions', 'culture', 'TEDx', 'love']","['Català', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Română', 'Türkçe', 'Српски, Srpski', 'Українська', 'العربية', 'فارسى', 'हिन्दी', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Yve Blake,"Playwright, performer",,middle
https://www.ted.com/talks/richard_weller_could_the_sun_be_good_for_your_heart,Could the sun be good for your heart?,"Our bodies get Vitamin D from the sun, but as dermatologist Richard Weller suggests, sunlight may confer another surprising benefit too. New research by his team shows that nitric oxide, a chemical transmitter stored in huge reserves in the skin, can be released by UV light, to great benefit for blood pressure and the cardiovascular system. What does it mean? Well, it might begin to explain why Scots get sick more than Australians ...",0:12:44,12.73333333,1189189,2013-01-17T16:18:41+00:00,"['TEDx', 'biology', 'chemistry', 'disease', 'health', 'heart health', 'medicine', 'science', 'health care', 'medical research', 'environment', 'illness', 'physiology', 'Nobel Prize', 'molecular biology']","['Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Galego', 'Hrvatski', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Richard Weller,Dermatologist,,middle
https://www.ted.com/talks/kristine_tompkins_let_s_make_the_world_wild_again,Let's make the world wild again,"Earth, humanity and nature are inextricably interconnected. To restore us all back to health, we need to ""rewild"" the world, says environmental activist Kristine Tompkins. Tracing her life from Patagonia CEO to passionate conservationist, she shares how she has helped to establish national parks across millions of acres of land (and sea) in South America -- and discusses the critical role we all have to play to heal the planet. ""We have a common destiny,"" she says. ""We can flourish or we can suffer, but we're going to be doing it together.""",0:16:14,16.23333333,1224026,2020-05-26T14:48:21+00:00,"['climate change', 'environment', 'conservation', 'South America', 'philanthropy', 'nature']","['Català', 'English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Türkçe', 'Ελληνικά', 'کوردی', '中文 (简体)']",Kristine Tompkins,"Earth activist, conservationist",,middle
https://www.ted.com/talks/david_hoffman_what_happens_when_you_lose_everything,What happens when you lose everything,"Nine days before TED2008, filmmaker David Hoffman lost almost everything he owned in a fire that destroyed his home, office and 30 years of passionate collecting. He looks back at a life that's been wiped clean in an instant -- and looks forward.",0:03:49,3.816666667,1188497,2008-07-09T01:00:00+00:00,"['culture', 'film', 'library', 'personal growth', 'storytelling', 'movies']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Slovenščina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'Հայրեն', 'עברית', 'ئۇيغۇرچە', 'العربية', 'فارسى', 'کوردی', 'हिन्दी', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",David Hoffman,Filmmaker,,middle
https://www.ted.com/talks/vicki_arroyo_let_s_prepare_for_our_new_climate,Let's prepare for our new climate,"As Vicki Arroyo says, it's time to prepare our homes and cities for our changing climate, with its increased risk of flooding, drought and uncertainty. She illustrates this inspiring talk with bold projects from cities all over the world -- local examples of thinking ahead.",0:10:24,10.4,1187637,2012-09-30T14:00:58+00:00,"['cities', 'climate change', 'global issues', 'weather']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Vicki Arroyo,Environmental policy influencer,,middle
https://www.ted.com/talks/joseph_nye_global_power_shifts,Global power shifts,"Historian and diplomat Joseph Nye gives us the 30,000-foot view of the shifts in power between China and the US, and the global implications as economic, political and ""soft"" power shifts and moves around the globe.",0:18:00,18,1187819,2010-10-26T09:08:00+00:00,"['china', 'culture', 'economics', 'global issues', 'government', 'peace', 'politics', 'war']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'български', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Joseph Nye,Diplomat,,middle
https://www.ted.com/talks/peter_norvig_the_100_000_student_classroom,"The 100,000-student classroom","In the fall of 2011 Peter Norvig taught a class with Sebastian Thrun on artificial intelligence at Stanford attended by 175 students in situ -- and over 100,000 via an interactive webcast. He shares what he learned about teaching to a global classroom.",0:05:56,5.933333333,1188127,2012-06-21T15:34:21+00:00,"['Internet', 'computers', 'education', 'global issues']","['Bahasa Indonesia', 'Bahasa melayu', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Slovenščina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Монгол', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'ภาษาไทย', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Peter Norvig,Computer scientist,,middle
https://www.ted.com/talks/sanford_biggers_an_artist_s_unflinching_look_at_racial_violence,An artist's unflinching look at racial violence,"Conceptual artist and TED Fellow Sanford Biggers uses painting, sculpture, video and performance to spark challenging conversations about the history and trauma of black America. Join him as he details two compelling works and shares the motivation behind his art. ""Only through more thoughtful dialogue about history and race can we evolve as individuals and society,"" Biggers says.",0:04:11,4.183333333,1187440,2016-05-11T14:44:53+00:00,"['activism', 'art', 'Africa', 'creativity', 'Buddhism', 'culture', 'beauty', 'global issues', 'identity', 'motivation', 'inequality', 'race', 'social change', 'Slavery', 'TED Fellows', 'society', 'visualizations']","['Bahasa Indonesia', 'Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'македонски', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (粵語)', '中文 (繁體)', '日本語', '한국어']",Sanford Biggers,Conceptual artist,,middle
https://www.ted.com/talks/justin_hall_tipping_freeing_energy_from_the_grid,Freeing energy from the grid,"What would happen if we could generate power from our windowpanes? In this moving talk, entrepreneur Justin Hall-Tipping shows the materials that could make that possible, and how questioning our notion of 'normal' can lead to extraordinary breakthroughs.",0:12:30,12.5,1186342,2011-10-18T14:48:59+00:00,"['energy', 'entrepreneur', 'environment', 'science', 'technology', 'electricity']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Français canadien', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Justin Hall-Tipping,Science entrepreneur,,middle
https://www.ted.com/talks/gayle_tzemach_lemmon_meet_the_women_fighting_on_the_front_lines_of_an_american_war,Meet the women fighting on the front lines of an American war,"In 2011, the US Armed Forces still had a ban on women in combat -- but in that year, a Special Operations team of women was sent to Afghanistan to serve on the front lines, to build rapport with locals and try to help bring an end to the war. Reporter Gayle Tzemach Lemmon tells the story of this ""band of sisters,"" an extraordinary group of women warriors who helped break a long-standing barrier to serve.",0:11:16,11.26666667,1185529,2015-07-02T15:01:31+00:00,"['peace', 'war', 'women']","['Bahasa Indonesia', 'English', 'Español', 'Français', 'Italiano', 'Lietuvių kalba', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Українська', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Gayle Tzemach Lemmon,Reporter,,middle
https://www.ted.com/talks/salvatore_iaconesi_what_happened_when_i_open_sourced_my_brain_cancer,What happened when I open-sourced my brain cancer,"When artist Salvatore Iaconesi was diagnosed with brain cancer, he refused to be a passive patient -- which, he points out, means ""one who waits."" So he hacked his brain scans, posted them online, and invited a global community to pitch in on a ""cure."" This sometimes meant medical advice, and it sometimes meant art, music, emotional support -- from more than half a million people.",0:10:44,10.73333333,1183559,2015-07-16T15:46:59+00:00,"['TED Fellows', 'art', 'brain', 'cancer', 'science', 'open-source', 'health', 'empathy', 'community', 'Internet']","['Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Galego', 'Hrvatski', 'Italiano', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'עברית', 'العربية', 'فارسى', 'हिन्दी', 'தமிழ்', 'മലയാളം', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Salvatore Iaconesi,Open-source engineer and artist,,middle
